Feature,Estimator,AUC,AUC_best,Accuracy,Accuracy_best,F1,F1_best,Precision,Precision_best,Recall,Recall_best
age : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,svc,0,0,0.7980459770114944,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,decision_tree,0,0,0.7109195402298851,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 30}",0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,random_forest,0,0,0.8010344827586208,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,linear,0,0,0.42972105713906006,{'normalize': False},0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,knn,0,0,0.7740229885057472,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,logistic,0,0,0.8182758620689656,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,gaussian,0,0,0.8114942528735632,{},0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,svc,0,0,0.7945977011494254,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,decision_tree,0,0,0.7344827586206896,"{'max_features': 'log2', 'max_leaf_nodes': 20, 'max_depth': 25}",0,0,0,0,0,0
age : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,random_forest,0,0,0.7472413793103448,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
age : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,linear,0,0,0.4326774747600049,{'normalize': False},0,0,0,0,0,0
age : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,knn,0,0,0.7777011494252875,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
age : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,logistic,0,0,0.8079310344827586,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
age : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,gaussian,0,0,0.7774712643678161,{},0,0,0,0,0,0
age : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,svc,0,0,0.7910344827586206,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
age : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,decision_tree,0,0,0.7142528735632185,"{'max_features': None, 'max_leaf_nodes': 2, 'max_depth': 1}",0,0,0,0,0,0
age : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,random_forest,0,0,0.7809195402298851,"{'max_features': 'log2', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 25}",0,0,0,0,0,0
age : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,linear,0,0,0.4574673130063749,{'normalize': False},0,0,0,0,0,0
age : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,knn,0,0,0.8048275862068965,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
age : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,logistic,0,0,0.8314942528735632,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
age : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,gaussian,0,0,0.8078160919540227,{},0,0,0,0,0,0
age : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,svc,0,0,0.8144827586206898,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
age : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,decision_tree,0,0,0.723793103448276,"{'max_features': 'auto', 'max_leaf_nodes': 30, 'max_depth': 20}",0,0,0,0,0,0
age : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,random_forest,0,0,0.774367816091954,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
age : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,linear,0,0,0.4548242841631442,{'normalize': False},0,0,0,0,0,0
age : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,knn,0,0,0.7845977011494253,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
age : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,logistic,0,0,0.8347126436781609,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
age : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,gaussian,0,0,0.8011494252873564,{},0,0,0,0,0,0
age : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,svc,0,0,0.814712643678161,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
age : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,decision_tree,0,0,0.7035632183908047,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'max_depth': 5}",0,0,0,0,0,0
age : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,random_forest,0,0,0.7713793103448275,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': False, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,linear,0,0,0.3962130806657617,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,knn,0,0,0.7843678160919539,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,logistic,0,0,0.811264367816092,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,gaussian,0,0,0.7978160919540229,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,svc,0,0,0.8177011494252874,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,decision_tree,0,0,0.7137931034482758,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 20}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,random_forest,0,0,0.7947126436781609,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : thal,linear,0,0,0.4053698586745692,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : thal,knn,0,0,0.7982758620689655,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : thal,logistic,0,0,0.8079310344827586,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : thal,gaussian,0,0,0.8013793103448276,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : thal,svc,0,0,0.8045977011494253,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : thal,decision_tree,0,0,0.727816091954023,"{'max_features': None, 'max_leaf_nodes': 20, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : thal,random_forest,0,0,0.787816091954023,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,linear,0,0,0.45622551707265446,{'normalize': False},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,knn,0,0,0.7879310344827586,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,logistic,0,0,0.8382758620689655,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,gaussian,0,0,0.8213793103448277,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,svc,0,0,0.8180459770114943,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,decision_tree,0,0,0.7206896551724138,"{'max_features': 'sqrt', 'max_leaf_nodes': 30, 'max_depth': 25}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : num_major_vessels : thal,random_forest,0,0,0.7910344827586206,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,linear,0,0,0.45152371478993497,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,knn,0,0,0.8008045977011496,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,logistic,0,0,0.824712643678161,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,gaussian,0,0,0.8348275862068967,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,svc,0,0,0.7942528735632184,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,decision_tree,0,0,0.7106896551724138,"{'max_features': 'log2', 'max_leaf_nodes': 30, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression : num_major_vessels : thal,random_forest,0,0,0.7875862068965518,"{'max_features': 'auto', 'max_leaf_nodes': 25, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,linear,0,0,0.45111713036564494,{'normalize': False},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,knn,0,0,0.787816091954023,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,logistic,0,0,0.8345977011494254,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,gaussian,0,0,0.8314942528735632,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,svc,0,0,0.8079310344827586,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,decision_tree,0,0,0.7173563218390806,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression : num_major_vessels : thal,random_forest,0,0,0.7842528735632185,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,linear,0,0,0.4683442595678227,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,knn,0,0,0.8079310344827586,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,logistic,0,0,0.8448275862068966,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,gaussian,0,0,0.8413793103448276,{},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,svc,0,0,0.8011494252873564,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,decision_tree,0,0,0.7375862068965517,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'max_depth': 25}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,random_forest,0,0,0.784367816091954,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 20}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,linear,0,0,0.46615397967045274,{'normalize': False},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,knn,0,0,0.8111494252873562,"{'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,logistic,0,0,0.8448275862068966,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,gaussian,0,0,0.8380459770114943,{},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,svc,0,0,0.8113793103448277,"{'C': 1, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,decision_tree,0,0,0.7003448275862069,"{'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,random_forest,0,0,0.8014942528735632,"{'max_features': 'log2', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,linear,0,0,0.4536145597744402,{'normalize': True},0,0,0,0,0,0
resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,knn,0,0,0.7881609195402299,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,logistic,0,0,0.8179310344827586,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,gaussian,0,0,0.8114942528735632,{},0,0,0,0,0,0
resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,svc,0,0,0.8045977011494253,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,decision_tree,0,0,0.6765517241379311,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 15}",0,0,0,0,0,0
resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels : thal,random_forest,0,0,0.770919540229885,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
age : chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,linear,0,0,0.3955508711594517,{'normalize': False},0,0,0,0,0,0
age : chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,knn,0,0,0.7875862068965518,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
age : chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,logistic,0,0,0.8145977011494253,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
age : chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,gaussian,0,0,0.7977011494252874,{},0,0,0,0,0,0
age : chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,svc,0,0,0.8010344827586208,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
age : chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina : st_depression : num_major_vessels,decision_tree,0,0,0.7005747126436782,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'max_depth': 10}",0,0,0,0,0,0
